era_OperationalPoint;era_OperationalPoint_era_opType;era_OperationalPoint_era_opType__label;era_OperationalPoint_era_uopid;era_OperationalPoint_era_primaryLocation;era_OperationalPoint_era_primaryLocation__label;era_OperationalPoint_era_netReference_geosparql_hasGeometry_geosparql_asWKT;era_OperationalPoint_era_opName;CUSTOM_VAR_IN_COUNTRY;CUSTOM_VAR_IN_COUNTRY__label
https://data.banenor.no/data/_station_75a9098e-5756-4238-a77a-606769e38bcf;http://data.europa.eu/949/concepts/op-types/10;station;NOHAK;https://data.banenor.no/data/_primaryLocation_NO00608;NO00608;GEOMETRYCOLLECTION(LINESTRING(10.82590595 60.11902743, 10.82587081 60.11904028, 10.82577567 60.11907393, 10.82569064 60.11910178, 10.82562069 60.11912547, 10.82554493 60.11914851, 10.82546391 60.11917397, 10.82538758 60.11919631, 10.82528844 60.11922282, 10.82515555 60.11925744, 10.82501118 60.11929257, 10.82487653 60.11932146, 10.82474034 60.1193484, 10.82461346 60.11937125, 10.82444525 60.11939836, 10.82429717 60.11941872, 10.82403663 60.11944917, 10.82381308 60.11947165, 10.82358934 60.11949063, 10.82315561 60.11952354, 10.82250767 60.11957208, 10.82180265 60.11962345, 10.82098481 60.119685, 10.82073352 60.1197035), LINESTRING(10.83298746 60.11614244, 10.83293608 60.11615194, 10.83278976 60.11618091, 10.83266515 60.11620544, 10.83250769 60.11623457, 10.83232931 60.11626946, 10.83218533 60.1162984, 10.83199228 60.11633825, 10.83181402 60.11637862, 10.83156624 60.11643738, 10.8313486 60.11649455, 10.83111714 60.11656205, 10.83088028 60.11663925, 10.83067523 60.11671259, 10.83051589 60.11677281, 10.83037701 60.11682889, 10.83026873 60.1168752, 10.83010313 60.11694917, 10.82995198 60.11702095, 10.82985741 60.11706788, 10.82966159 60.11716822, 10.82950267 60.11725233, 10.82936806 60.11732379, 10.82923274 60.11739545, 10.82908801 60.11747262, 10.82894308 60.11754935, 10.82881994 60.11761356, 10.82862714 60.11771646, 10.82846107 60.11780479, 10.82824448 60.11791996, 10.82790485 60.11810132, 10.8277694 60.11817387, 10.82761497 60.11825486, 10.82747865 60.11832797, 10.82733177 60.11840553, 10.82717422 60.11848539, 10.82708247 60.11853156, 10.82699345 60.11857492, 10.82688562 60.11862634, 10.82680408 60.1186651, 10.82662384 60.11874483, 10.82650833 60.1187942, 10.82639787 60.11884036, 10.82630793 60.11887699, 10.82616661 60.11893148, 10.82601566 60.11898772, 10.82597665 60.11900155, 10.82591837 60.11902288, 10.82590595 60.11902743), LINESTRING(10.83316583 60.11610905, 10.83312743 60.11611641, 10.83310673 60.11612038, 10.83298746 60.11614244), LINESTRING(10.83629219 60.11412534, 10.83626644 60.1142572, 10.83623451 60.11436391, 10.83620188 60.1144469, 10.83615106 60.11455853, 10.83610491 60.1146347, 10.83605717 60.11470803, 10.83597499 60.11481901, 10.83588424 60.1149214, 10.83580587 60.11500053, 10.83572507 60.11507494, 10.83564664 60.11514007, 10.835555 60.11521373, 10.8354703 60.11527301, 10.83538363 60.11533233, 10.83528571 60.11539332, 10.83519708 60.11544673, 10.83510244 60.1154987, 10.83501741 60.11554245, 10.83491819 60.11559295, 10.83484644 60.11562619, 10.83476475 60.11566199, 10.83467085 60.11570146, 10.83459137 60.11573499, 10.83450915 60.11576451, 10.83440277 60.11580281, 10.83429882 60.1158364, 10.83419213 60.11586923, 10.83408198 60.11590129, 10.83395187 60.11593677, 10.83383619 60.11596658, 10.8336393 60.11601161, 10.83347055 60.11604816, 10.83330562 60.11608224, 10.83316583 60.11610905), LINESTRING(10.83241369 60.11622565, 10.83208127 60.11626526, 10.83190453 60.11628773, 10.83175446 60.11631074, 10.83162099 60.11633441, 10.83152829 60.11635348, 10.83142538 60.11637672, 10.83125942 60.1164215, 10.83115017 60.11645355, 10.83098668 60.11650386, 10.83083914 60.11655306, 10.83066372 60.11661539, 10.83048754 60.11668034, 10.8303693 60.11672553, 10.83027129 60.11676578, 10.83012591 60.11682796, 10.82998547 60.11689161, 10.82983805 60.11696226, 10.82965137 60.11705861, 10.82938145 60.11720173, 10.82919947 60.11729855, 10.82903634 60.11738469, 10.82884555 60.11748477, 10.82863204 60.11759712, 10.82858263 60.11762339), LINESTRING(10.83316583 60.11610905, 10.83300435 60.11614336, 10.83290095 60.11616742, 10.83276177 60.11620186, 10.83259237 60.11624615, 10.83240142 60.11629451, 10.8321456 60.11636397, 10.83189284 60.11643358, 10.83163434 60.11650353, 10.83142614 60.11656209, 10.83124125 60.11661584, 10.83106407 60.11667254, 10.83095616 60.11670942, 10.83072692 60.11679109, 10.83047587 60.11689156, 10.83036027 60.11693896, 10.83026064 60.11698238, 10.83012479 60.11704443, 10.82993936 60.11713726), LINESTRING(10.83241369 60.11622565, 10.83234497 60.11623404, 10.83223261 60.11624906, 10.83209677 60.11627214, 10.83193648 60.11630238, 10.83180276 60.11633136, 10.83164305 60.11636877, 10.83149757 60.11640626, 10.83137819 60.11643755, 10.83119697 60.11648946, 10.83101227 60.11654662, 10.83079046 60.11661956, 10.83059946 60.11668966, 10.83037895 60.11677632, 10.83023526 60.11683651, 10.83008159 60.11690483, 10.82995477 60.11696424, 10.82984595 60.11701712, 10.8297057 60.11708741, 10.8294395 60.11722626, 10.82900152 60.11746088, 10.82881179 60.11756068, 10.82863902 60.11765163, 10.82834705 60.11780628, 10.82816503 60.11790229, 10.82803302 60.1179721, 10.82783891 60.11807403, 10.82760596 60.11819616, 10.82743783 60.11828317, 10.82728109 60.11836464, 10.82713814 60.11843847, 10.82694508 60.11853669, 10.82679867 60.11860976, 10.8266355 60.11869212, 10.82658068 60.11871938, 10.82637123 60.11882735, 10.82631419 60.11885679, 10.82626648 60.11887936, 10.82618502 60.11891623, 10.82610804 60.11894962, 10.82590595 60.11902743), LINESTRING(10.83298746 60.11614244, 10.83258182 60.11620525, 10.83243381 60.1162232, 10.83241369 60.11622565));Hakadal;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_75a9098e-5756-4238-a77a-606769e38bcf;http://data.europa.eu/949/concepts/op-types/10;station;NOHAK;https://data.banenor.no/data/_primaryLocation_NO00608;NO00608;GEOMETRYCOLLECTION(LINESTRING(10.82590595 60.11902743, 10.82587081 60.11904028, 10.82577567 60.11907393, 10.82569064 60.11910178, 10.82562069 60.11912547, 10.82554493 60.11914851, 10.82546391 60.11917397, 10.82538758 60.11919631, 10.82528844 60.11922282, 10.82515555 60.11925744, 10.82501118 60.11929257, 10.82487653 60.11932146, 10.82474034 60.1193484, 10.82461346 60.11937125, 10.82444525 60.11939836, 10.82429717 60.11941872, 10.82403663 60.11944917, 10.82381308 60.11947165, 10.82358934 60.11949063, 10.82315561 60.11952354, 10.82250767 60.11957208, 10.82180265 60.11962345, 10.82098481 60.119685, 10.82073352 60.1197035), LINESTRING(10.83298746 60.11614244, 10.83293608 60.11615194, 10.83278976 60.11618091, 10.83266515 60.11620544, 10.83250769 60.11623457, 10.83232931 60.11626946, 10.83218533 60.1162984, 10.83199228 60.11633825, 10.83181402 60.11637862, 10.83156624 60.11643738, 10.8313486 60.11649455, 10.83111714 60.11656205, 10.83088028 60.11663925, 10.83067523 60.11671259, 10.83051589 60.11677281, 10.83037701 60.11682889, 10.83026873 60.1168752, 10.83010313 60.11694917, 10.82995198 60.11702095, 10.82985741 60.11706788, 10.82966159 60.11716822, 10.82950267 60.11725233, 10.82936806 60.11732379, 10.82923274 60.11739545, 10.82908801 60.11747262, 10.82894308 60.11754935, 10.82881994 60.11761356, 10.82862714 60.11771646, 10.82846107 60.11780479, 10.82824448 60.11791996, 10.82790485 60.11810132, 10.8277694 60.11817387, 10.82761497 60.11825486, 10.82747865 60.11832797, 10.82733177 60.11840553, 10.82717422 60.11848539, 10.82708247 60.11853156, 10.82699345 60.11857492, 10.82688562 60.11862634, 10.82680408 60.1186651, 10.82662384 60.11874483, 10.82650833 60.1187942, 10.82639787 60.11884036, 10.82630793 60.11887699, 10.82616661 60.11893148, 10.82601566 60.11898772, 10.82597665 60.11900155, 10.82591837 60.11902288, 10.82590595 60.11902743), LINESTRING(10.83316583 60.11610905, 10.83312743 60.11611641, 10.83310673 60.11612038, 10.83298746 60.11614244), LINESTRING(10.83629219 60.11412534, 10.83626644 60.1142572, 10.83623451 60.11436391, 10.83620188 60.1144469, 10.83615106 60.11455853, 10.83610491 60.1146347, 10.83605717 60.11470803, 10.83597499 60.11481901, 10.83588424 60.1149214, 10.83580587 60.11500053, 10.83572507 60.11507494, 10.83564664 60.11514007, 10.835555 60.11521373, 10.8354703 60.11527301, 10.83538363 60.11533233, 10.83528571 60.11539332, 10.83519708 60.11544673, 10.83510244 60.1154987, 10.83501741 60.11554245, 10.83491819 60.11559295, 10.83484644 60.11562619, 10.83476475 60.11566199, 10.83467085 60.11570146, 10.83459137 60.11573499, 10.83450915 60.11576451, 10.83440277 60.11580281, 10.83429882 60.1158364, 10.83419213 60.11586923, 10.83408198 60.11590129, 10.83395187 60.11593677, 10.83383619 60.11596658, 10.8336393 60.11601161, 10.83347055 60.11604816, 10.83330562 60.11608224, 10.83316583 60.11610905), LINESTRING(10.83241369 60.11622565, 10.83208127 60.11626526, 10.83190453 60.11628773, 10.83175446 60.11631074, 10.83162099 60.11633441, 10.83152829 60.11635348, 10.83142538 60.11637672, 10.83125942 60.1164215, 10.83115017 60.11645355, 10.83098668 60.11650386, 10.83083914 60.11655306, 10.83066372 60.11661539, 10.83048754 60.11668034, 10.8303693 60.11672553, 10.83027129 60.11676578, 10.83012591 60.11682796, 10.82998547 60.11689161, 10.82983805 60.11696226, 10.82965137 60.11705861, 10.82938145 60.11720173, 10.82919947 60.11729855, 10.82903634 60.11738469, 10.82884555 60.11748477, 10.82863204 60.11759712, 10.82858263 60.11762339), LINESTRING(10.83316583 60.11610905, 10.83300435 60.11614336, 10.83290095 60.11616742, 10.83276177 60.11620186, 10.83259237 60.11624615, 10.83240142 60.11629451, 10.8321456 60.11636397, 10.83189284 60.11643358, 10.83163434 60.11650353, 10.83142614 60.11656209, 10.83124125 60.11661584, 10.83106407 60.11667254, 10.83095616 60.11670942, 10.83072692 60.11679109, 10.83047587 60.11689156, 10.83036027 60.11693896, 10.83026064 60.11698238, 10.83012479 60.11704443, 10.82993936 60.11713726), LINESTRING(10.83241369 60.11622565, 10.83234497 60.11623404, 10.83223261 60.11624906, 10.83209677 60.11627214, 10.83193648 60.11630238, 10.83180276 60.11633136, 10.83164305 60.11636877, 10.83149757 60.11640626, 10.83137819 60.11643755, 10.83119697 60.11648946, 10.83101227 60.11654662, 10.83079046 60.11661956, 10.83059946 60.11668966, 10.83037895 60.11677632, 10.83023526 60.11683651, 10.83008159 60.11690483, 10.82995477 60.11696424, 10.82984595 60.11701712, 10.8297057 60.11708741, 10.8294395 60.11722626, 10.82900152 60.11746088, 10.82881179 60.11756068, 10.82863902 60.11765163, 10.82834705 60.11780628, 10.82816503 60.11790229, 10.82803302 60.1179721, 10.82783891 60.11807403, 10.82760596 60.11819616, 10.82743783 60.11828317, 10.82728109 60.11836464, 10.82713814 60.11843847, 10.82694508 60.11853669, 10.82679867 60.11860976, 10.8266355 60.11869212, 10.82658068 60.11871938, 10.82637123 60.11882735, 10.82631419 60.11885679, 10.82626648 60.11887936, 10.82618502 60.11891623, 10.82610804 60.11894962, 10.82590595 60.11902743), LINESTRING(10.83298746 60.11614244, 10.83258182 60.11620525, 10.83243381 60.1162232, 10.83241369 60.11622565));Hakadal;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_75a9098e-5756-4238-a77a-606769e38bcf;http://data.europa.eu/949/concepts/op-types/10;station;NOHAK;https://data.banenor.no/data/_primaryLocation_NO00608;NO00608;POINT(10.829008 60.117458);Hakadal;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_75a9098e-5756-4238-a77a-606769e38bcf;http://data.europa.eu/949/concepts/op-types/10;station;NOHAK;https://data.banenor.no/data/_primaryLocation_NO00608;NO00608;POINT(10.829008 60.117458);Hakadal;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_75a9098e-5756-4238-a77a-606769e38bcf;http://data.europa.eu/949/concepts/op-types/10;station;NOHAK;https://data.banenor.no/data/_primaryLocation_NO00608;NO00608;POINT(10.829066 60.117484);Hakadal;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_75a9098e-5756-4238-a77a-606769e38bcf;http://data.europa.eu/949/concepts/op-types/10;station;NOHAK;https://data.banenor.no/data/_primaryLocation_NO00608;NO00608;POINT(10.829066 60.117484);Hakadal;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_76780be2-6604-45e0-8a4b-e93ff026c91b;http://data.europa.eu/949/concepts/op-types/10;station;NOKIR;https://data.banenor.no/data/_primaryLocation_NO00405;NO00405;GEOMETRYCOLLECTION(LINESTRING(12.06217329 60.45912014, 12.0622184 60.45921023, 12.06235624 60.45950285, 12.06239306 60.45957892, 12.06247454 60.45975621, 12.06258978 60.45999437, 12.06269878 60.46022611, 12.06280175 60.46044603, 12.062914 60.46068516, 12.06304407 60.46095514, 12.06316425 60.46120504, 12.0632625 60.46141537, 12.06336544 60.46163296, 12.06345776 60.4618291), LINESTRING(12.06010753 60.45477681, 12.06030192 60.455185, 12.06047723 60.45555314, 12.06086886 60.45637547, 12.06102933 60.45671241, 12.0614909 60.45768151, 12.06166797 60.45805417, 12.06217329 60.45912014), LINESTRING(12.05911911 60.45270108, 12.0592959 60.45307237, 12.05949548 60.45349151, 12.05982143 60.45417601, 12.06000473 60.45456094, 12.06010753 60.45477681), LINESTRING(12.05856761 60.45153759, 12.05861112 60.45162645, 12.05866809 60.45175444, 12.0587479 60.4519183, 12.05881505 60.45205773, 12.05889412 60.45222331, 12.05896671 60.45238383, 12.05903375 60.45252407, 12.05909002 60.45263869, 12.05911911 60.45270108), LINESTRING(12.0616349 60.45779552, 12.0619644 60.45848732, 12.06200328 60.45858056, 12.06203157 60.45867472, 12.06206859 60.45882712, 12.06209619 60.45892541, 12.06213111 60.45902312, 12.06217329 60.45912014), LINESTRING(12.06035233 60.45514793, 12.0604111 60.45523735, 12.06045996 60.45532855, 12.06049214 60.45539612, 12.0605997 60.45562199, 12.06124508 60.45697709, 12.06132222 60.45713905, 12.0616349 60.45779552), LINESTRING(12.06010753 60.45477681, 12.06015639 60.454868, 12.06021538 60.45495772, 12.06035233 60.45514793), LINESTRING(12.06138995 60.45709973, 12.06143985 60.45720422, 12.0614551 60.45723615, 12.06149399 60.45732905, 12.06152235 60.45742287, 12.06154261 60.45750559, 12.06156815 60.45760985, 12.06159632 60.45770314, 12.0616349 60.45779552), LINESTRING(12.06086633 60.45600343, 12.06098393 60.45624759, 12.06116632 60.456633, 12.06135034 60.45701828, 12.06138995 60.45709973), LINESTRING(12.06035233 60.45514793, 12.06052886 60.45539312, 12.06060172 60.4554943, 12.06062138 60.45552239, 12.0606604 60.45558351, 12.06070907 60.45567417, 12.06086633 60.45600343));Kirkenær;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_76780be2-6604-45e0-8a4b-e93ff026c91b;http://data.europa.eu/949/concepts/op-types/10;station;NOKIR;https://data.banenor.no/data/_primaryLocation_NO00405;NO00405;GEOMETRYCOLLECTION(LINESTRING(12.06217329 60.45912014, 12.0622184 60.45921023, 12.06235624 60.45950285, 12.06239306 60.45957892, 12.06247454 60.45975621, 12.06258978 60.45999437, 12.06269878 60.46022611, 12.06280175 60.46044603, 12.062914 60.46068516, 12.06304407 60.46095514, 12.06316425 60.46120504, 12.0632625 60.46141537, 12.06336544 60.46163296, 12.06345776 60.4618291), LINESTRING(12.06010753 60.45477681, 12.06030192 60.455185, 12.06047723 60.45555314, 12.06086886 60.45637547, 12.06102933 60.45671241, 12.0614909 60.45768151, 12.06166797 60.45805417, 12.06217329 60.45912014), LINESTRING(12.05911911 60.45270108, 12.0592959 60.45307237, 12.05949548 60.45349151, 12.05982143 60.45417601, 12.06000473 60.45456094, 12.06010753 60.45477681), LINESTRING(12.05856761 60.45153759, 12.05861112 60.45162645, 12.05866809 60.45175444, 12.0587479 60.4519183, 12.05881505 60.45205773, 12.05889412 60.45222331, 12.05896671 60.45238383, 12.05903375 60.45252407, 12.05909002 60.45263869, 12.05911911 60.45270108), LINESTRING(12.0616349 60.45779552, 12.0619644 60.45848732, 12.06200328 60.45858056, 12.06203157 60.45867472, 12.06206859 60.45882712, 12.06209619 60.45892541, 12.06213111 60.45902312, 12.06217329 60.45912014), LINESTRING(12.06035233 60.45514793, 12.0604111 60.45523735, 12.06045996 60.45532855, 12.06049214 60.45539612, 12.0605997 60.45562199, 12.06124508 60.45697709, 12.06132222 60.45713905, 12.0616349 60.45779552), LINESTRING(12.06010753 60.45477681, 12.06015639 60.454868, 12.06021538 60.45495772, 12.06035233 60.45514793), LINESTRING(12.06138995 60.45709973, 12.06143985 60.45720422, 12.0614551 60.45723615, 12.06149399 60.45732905, 12.06152235 60.45742287, 12.06154261 60.45750559, 12.06156815 60.45760985, 12.06159632 60.45770314, 12.0616349 60.45779552), LINESTRING(12.06086633 60.45600343, 12.06098393 60.45624759, 12.06116632 60.456633, 12.06135034 60.45701828, 12.06138995 60.45709973), LINESTRING(12.06035233 60.45514793, 12.06052886 60.45539312, 12.06060172 60.4554943, 12.06062138 60.45552239, 12.0606604 60.45558351, 12.06070907 60.45567417, 12.06086633 60.45600343));Kirkenær;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_76780be2-6604-45e0-8a4b-e93ff026c91b;http://data.europa.eu/949/concepts/op-types/10;station;NOKIR;https://data.banenor.no/data/_primaryLocation_NO00405;NO00405;POINT(12.060831 60.456295);Kirkenær;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_76780be2-6604-45e0-8a4b-e93ff026c91b;http://data.europa.eu/949/concepts/op-types/10;station;NOKIR;https://data.banenor.no/data/_primaryLocation_NO00405;NO00405;POINT(12.060831 60.456295);Kirkenær;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_76780be2-6604-45e0-8a4b-e93ff026c91b;http://data.europa.eu/949/concepts/op-types/10;station;NOKIR;https://data.banenor.no/data/_primaryLocation_NO00405;NO00405;POINT(12.060916 60.456285);Kirkenær;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_76780be2-6604-45e0-8a4b-e93ff026c91b;http://data.europa.eu/949/concepts/op-types/10;station;NOKIR;https://data.banenor.no/data/_primaryLocation_NO00405;NO00405;POINT(12.060916 60.456285);Kirkenær;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_7782e89f-40ed-4ac1-a458-8704f01a2ff9;http://data.europa.eu/949/concepts/op-types/10;station;NORST;https://data.banenor.no/data/_primaryLocation_NO00539;NO00539;GEOMETRYCOLLECTION(LINESTRING(11.33898223 59.42778365, 11.33899231 59.42747506, 11.33899493 59.42742102, 11.33900287 59.42732915, 11.33900868 59.42728817, 11.33902868 59.42718711, 11.33905928 59.42706842, 11.33909125 59.4269543, 11.33912341 59.42683532, 11.33915347 59.42671395, 11.33918218 59.42661641, 11.33923113 59.42642643, 11.33927302 59.42626963, 11.33932855 59.42607027, 11.3393483 59.42601413, 11.33937414 59.42594665, 11.33941771 59.42585495, 11.33947998 59.42572771, 11.33954076 59.42560956, 11.33962087 59.42541129), LINESTRING(11.33898223 59.42778365, 11.33902105 59.42753374, 11.33903947 59.42746595, 11.33907029 59.42733522, 11.33911458 59.42717218, 11.33916163 59.42699562, 11.33920738 59.42682824, 11.33924802 59.42668135, 11.3392647 59.42661394, 11.33930965 59.42646311, 11.33935999 59.42629583, 11.33941738 59.4261286, 11.33946202 59.42597831, 11.33950376 59.42584739, 11.33954465 59.42569906, 11.33957051 59.42560382, 11.33962087 59.42541129), LINESTRING(11.33962087 59.42541129, 11.33966913 59.42522671, 11.33970171 59.42511895, 11.33973103 59.42501251, 11.3398 59.42473467, 11.33985431 59.424533, 11.33991066 59.42434558, 11.33998237 59.42416363), LINESTRING(11.33892868 59.4283125, 11.33895993 59.42811716, 11.33897187 59.42800142, 11.33897738 59.42786674, 11.33898223 59.42778365), LINESTRING(11.33892868 59.4283125, 11.33895041 59.42821678, 11.33897919 59.42811771, 11.33901701 59.42797842, 11.33905936 59.42782062, 11.33910209 59.42765797, 11.3391313 59.42755755, 11.33915668 59.42745774, 11.33922468 59.42719384, 11.33928162 59.42698682, 11.3393303 59.42680565, 11.3393724 59.42664426, 11.33940962 59.42650902, 11.33945977 59.42632378, 11.33949146 59.42620301, 11.33954702 59.42599143, 11.33957686 59.42587708, 11.3396212 59.42571745, 11.33965604 59.42559132, 11.33969908 59.42543334, 11.33972731 59.42532126, 11.33975276 59.42521991, 11.33978587 59.42510711, 11.33982978 59.4249413, 11.33986962 59.42479046, 11.33990273 59.42464182, 11.33992934 59.42452168, 11.33995608 59.4243727, 11.33997796 59.42423513, 11.33998237 59.42416363), LINESTRING(11.33998237 59.42416363, 11.34001401 59.42400917, 11.34001819 59.42398123, 11.34003874 59.42384388, 11.34008727 59.4235585, 11.34013658 59.42330247, 11.34022139 59.4229222, 11.34027328 59.42271105, 11.34033849 59.42243768, 11.34039944 59.42219439, 11.34044608 59.42199672, 11.3404693 59.42190404, 11.34050129 59.42177509, 11.34057947 59.42144695, 11.34068788 59.42097453, 11.34071578 59.42083739, 11.34074845 59.42065192, 11.34077452 59.4204601, 11.34079609 59.42025938, 11.34081166 59.42004331, 11.34081556 59.41993717), LINESTRING(11.33810456 59.43170904, 11.33812035 59.43164194, 11.33818331 59.43138388, 11.33823229 59.43117637, 11.33828355 59.43096865, 11.33830957 59.4308576, 11.33834004 59.43072427, 11.33835943 59.43063975, 11.33838757 59.4305238, 11.33842662 59.43036643, 11.33846692 59.43020185, 11.33851247 59.43001094, 11.33856064 59.42980965, 11.33859846 59.42965247, 11.33863868 59.42948403, 11.33868261 59.42930303, 11.33873331 59.42908984, 11.33878127 59.42889817, 11.33883713 59.42866009, 11.33887084 59.42852778, 11.33889544 59.42843454, 11.33890322 59.42840925, 11.33891208 59.42837414, 11.33892152 59.42834495, 11.33892868 59.4283125));Rakkestad;http://publications.europa.eu/resource/authority/country/NOR;Norway
https://data.banenor.no/data/_station_7782e89f-40ed-4ac1-a458-8704f01a2ff9;http://data.europa.eu/949/concepts/op-types/10;station;NORST;https://data.banenor.no/data/_primaryLocation_NO00539;NO00539;GEOMETRYCOLLECTION(LINESTRING(11.33898223 59.42778365, 11.33899231 59.42747506, 11.33899493 59.42742102, 11.33900287 59.42732915, 11.33900868 59.42728817, 11.33902868 59.42718711, 11.33905928 59.42706842, 11.33909125 59.4269543, 11.33912341 59.42683532, 11.33915347 59.42671395, 11.33918218 59.42661641, 11.33923113 59.42642643, 11.33927302 59.42626963, 11.33932855 59.42607027, 11.3393483 59.42601413, 11.33937414 59.42594665, 11.33941771 59.42585495, 11.33947998 59.42572771, 11.33954076 59.42560956, 11.33962087 59.42541129), LINESTRING(11.33898223 59.42778365, 11.33902105 59.42753374, 11.33903947 59.42746595, 11.33907029 59.42733522, 11.33911458 59.42717218, 11.33916163 59.42699562, 11.33920738 59.42682824, 11.33924802 59.42668135, 11.3392647 59.42661394, 11.33930965 59.42646311, 11.33935999 59.42629583, 11.33941738 59.4261286, 11.33946202 59.42597831, 11.33950376 59.42584739, 11.33954465 59.42569906, 11.33957051 59.42560382, 11.33962087 59.42541129), LINESTRING(11.33962087 59.42541129, 11.33966913 59.42522671, 11.33970171 59.42511895, 11.33973103 59.42501251, 11.3398 59.42473467, 11.33985431 59.424533, 11.33991066 59.42434558, 11.33998237 59.42416363), LINESTRING(11.33892868 59.4283125, 11.33895993 59.42811716, 11.33897187 59.42800142, 11.33897738 59.42786674, 11.33898223 59.42778365), LINESTRING(11.33892868 59.4283125, 11.33895041 59.42821678, 11.33897919 59.42811771, 11.33901701 59.42797842, 11.33905936 59.42782062, 11.33910209 59.42765797, 11.3391313 59.42755755, 11.33915668 59.42745774, 11.33922468 59.42719384, 11.33928162 59.42698682, 11.3393303 59.42680565, 11.3393724 59.42664426, 11.33940962 59.42650902, 11.33945977 59.42632378, 11.33949146 59.42620301, 11.33954702 59.42599143, 11.33957686 59.42587708, 11.3396212 59.42571745, 11.33965604 59.42559132, 11.33969908 59.42543334, 11.33972731 59.42532126, 11.33975276 59.42521991, 11.33978587 59.42510711, 11.33982978 59.4249413, 11.33986962 59.42479046, 11.33990273 59.42464182, 11.33992934 59.42452168, 11.33995608 59.4243727, 11.33997796 59.42423513, 11.33998237 59.42416363), LINESTRING(11.33998237 59.42416363, 11.34001401 59.42400917, 11.34001819 59.42398123, 11.34003874 59.42384388, 11.34008727 59.4235585, 11.34013658 59.42330247, 11.34022139 59.4229222, 11.34027328 59.42271105, 11.34033849 59.42243768, 11.34039944 59.42219439, 11.34044608 59.42199672, 11.3404693 59.42190404, 11.34050129 59.42177509, 11.34057947 59.42144695, 11.34068788 59.42097453, 11.34071578 59.42083739, 11.34074845 59.42065192, 11.34077452 59.4204601, 11.34079609 59.42025938, 11.34081166 59.42004331, 11.34081556 59.41993717), LINESTRING(11.33810456 59.43170904, 11.33812035 59.43164194, 11.33818331 59.43138388, 11.33823229 59.43117637, 11.33828355 59.43096865, 11.33830957 59.4308576, 11.33834004 59.43072427, 11.33835943 59.43063975, 11.33838757 59.4305238, 11.33842662 59.43036643, 11.33846692 59.43020185, 11.33851247 59.43001094, 11.33856064 59.42980965, 11.33859846 59.42965247, 11.33863868 59.42948403, 11.33868261 59.42930303, 11.33873331 59.42908984, 11.33878127 59.42889817, 11.33883713 59.42866009, 11.33887084 59.42852778, 11.33889544 59.42843454, 11.33890322 59.42840925, 11.33891208 59.42837414, 11.33892152 59.42834495, 11.33892868 59.4283125));Rakkestad;http://publications.europa.eu/resource/authority/country/NOR;Norway
